,Номер реестровой записи контракта,Заказчик: ИНН,Предмет контракта,Цена контракта,"Информация о поставщиках (исполнителях, подрядчиках) по контракту: ИНН",Заказчик: широта,Заказчик: долгота,Заказчик: населенный пункт,Заказчик: деятельность,Исполнитель: широта,Исполнитель: долгота,Исполнитель: населенный пункт,Исполнитель: деятельность
3602,2771433860924002112,7714338609,"Аукцион в электронной форме на право заключения контракта на поставку лекарственных препаратов (Сертиндол) для обеспечения граждан, имеющих право на получение государственной социальной помощи в городе Москве (УНЗ Z2411918 – повторная закупка)","465 390,00",5029233198,55.7768106,37.5538731,Москва,"Государственное регулирование деятельности в области здравоохранения, образования, социально-культурного развития и других социальных услуг, кроме социального обеспечения",55.957148,37.5356658,Мытищи,Торговля оптовая фармацевтической продукцией
3603,2771433860924001322,7714338609,"Аукцион в электронной форме на право заключения контракта на поставку лекарственных препаратов (Ламотриджин) для обеспечения граждан, имеющих право на получение государственной социальной помощи в городе Москве (УНЗ Z248038 - повторная закупка)","1 170 000,00",7714474016,55.7768106,37.5538731,Москва,"Государственное регулирование деятельности в области здравоохранения, образования, социально-культурного развития и других социальных услуг, кроме социального обеспечения",55.7729887,37.5270061,Москва,Торговля оптовая фармацевтической продукцией
3604,2771433860924001198,7714338609,"Аукцион в электронной форме на право заключения контракта на поставку лекарственных препаратов  (Амбризентан) для обеспечения граждан, имеющих право на получение государственной социальной помощи в городе Москве (УНЗ Z246768 - повторная закупка).","722 442,60",7714474016,55.7768106,37.5538731,Москва,"Государственное регулирование деятельности в области здравоохранения, образования, социально-культурного развития и других социальных услуг, кроме социального обеспечения",55.7729887,37.5270061,Москва,Торговля оптовая фармацевтической продукцией
3605,1990100537824000056,9901005378,Медикаменты МНН Проурокиназа,"816 879,20",7731329393,45.6163613,63.3005922,Байконур,Деятельность больничных организаций,55.726315,37.399399,Москва,Торговля оптовая фармацевтической продукцией
3606,2770137765724000007,7701377657,Поставка канцелярских товаров 01.07 (краски),"109 014,09",7706506190,55.7688783,37.6879305,Москва,Образование среднее общее,55.6447191,37.6332117,Москва,Торговля оптовая прочими потребительскими товарами
3607,2771485556524000049,7714855565,"Поставка металлического инвентаря (грабли, лопаты) для приведения в порядок территории округа в период месячника 2024 года","150 933,00",772351121192,55.8111981,37.5392205,Москва,Деятельность по эксплуатации автомобильных дорог и автомагистралей,55.7540471,37.620405,Москва,Торговля оптовая неспециализированная
3608,2770137765724000008,7701377657,Поставка строительных и лакокрасочных материалов (кисти),"23 793,91",342603712044,55.7688783,37.6879305,Москва,Образование среднее общее,55.7540471,37.620405,Москва,Деятельность ресторанов и услуги по доставке продуктов питания
3609,2771485556524000045,7714855565,Поставка оцинкованных ведер для оснащения приютов для безнадзорных животных в Северном административном округе города Москвы в 2024 году,"95 199,00",504009052149,55.8111981,37.5392205,Москва,Деятельность по эксплуатации автомобильных дорог и автомагистралей,54.3079415,48.3748487,Ульяновск,Торговля оптовая прочими бытовыми товарами
3610,2771433860924001497,7714338609,"Аукцион в электронной форме на право заключения контракта на поставку лекарственных препаратов  (Алгелдрат+Магния гидроксид+Симетикон) для обеспечения граждан, имеющих право на получение государственной социальной помощи в городе Москве (УНЗ Z248702- повторная закупка)","1 583 550,00",7722385070,55.7768106,37.5538731,Москва,"Государственное регулирование деятельности в области здравоохранения, образования, социально-культурного развития и других социальных услуг, кроме социального обеспечения",55.7178511,37.7197854,Москва,Торговля оптовая фармацевтической продукцией
3611,1771074764022000037,7710747640,"на осуществление услуг по вывозу, хранению, уничтожению и утилизации изъятых из незаконного оборота или конфискованных этилового спирта, алкогольной и спиртосодержащей продукции, предметов, основного технологического оборудования, а также услуг по вывозу и хранению изъятого из незаконного оборота автомобильного транспорта","1 062 625 098,87",7730605160,55.7769755,37.590424,Москва,Деятельность органов государственного управления и местного самоуправления по вопросам общего и социально-экономического характера,55.742293,37.5293526,Москва,Производство пищевого спирта
3612,3434605065124000005,4346050651,Поставка бумаги для офисной техники,"4 277,19",4345468090,58.5755107,49.6208062,Киров,Образование дошкольное,58.579465,49.59923,Киров,Торговля оптовая писчебумажными и канцелярскими товарами
3613,2600600069624000047,6006000696,Светильник светодиодный внутреннего освещения; Светильник наружного освещения,"207 112,00",613207108030,56.8318012,28.3489029,Саурово,Деятельность по уходу за престарелыми и инвалидами с обеспечением проживания,47.517792,40.811485,Семикаракорск,Торговля оптовая прочими машинами и оборудованием
3614,2771485556524000036,7714855565,Поставка морозильных камер для содержания приютов для безнадзорных животных,"57 322,36",7715728312,55.8111981,37.5392205,Москва,Деятельность по эксплуатации автомобильных дорог и автомагистралей,55.8655797,37.6245784,Москва,Торговля оптовая бытовыми электротоварами
3615,2781410455524000009,7814104555,Поставка санитарно-гигиенических товаров для нужд ГБОУ школа № 596 Приморского района Санкт-Петербурга в 2024 году,"27 299,20",780218475732,60.0052326,30.2406564,Санкт-Петербург,Образование основное общее,59.9391313,30.3159004,Санкт-Петербург,Торговля оптовая парфюмерными и косметическими товарами
3616,2781410455524000006,7814104555,Поставка бумаги для офисной техники для ГБОУ школа № 596 Приморского района Санкт-Петербурга в 2024 году,"85 476,57",7816279649,60.0052326,30.2406564,Санкт-Петербург,Образование основное общее,59.89046,30.386736,Санкт-Петербург,"Торговля оптовая книгами, газетами и журналами, писчебумажными и канцелярскими товарами"
3617,2773509683024000014,7735096830,Поставка строительных и лакокрасочных материалов (валики) (бюджет 2024 г.),"26 381,78",246316094046,55.975536,37.153332,Зеленоград,Образование среднее общее,56.0093879,92.8524806,Красноярск,Торговля оптовая неспециализированная
3618,2772121988124000030,7721219881,Поставка хозяйственных товаров и инвентаря (для субботника)  для нужд ГБОУ Школа № 1359,"17 872,47",502106265406,55.7015733,37.8454056,Москва,Образование среднее общее,55.7540471,37.620405,Москва,Торговля оптовая ручными инструментами
3619,2350800068724000008,3508000687,"Поставка медицинских изделий (шприцы общего назначения, без иглы, к насосам Перфузор)","14 665,66",3525312277,61.0070775,36.4295378,Вытегра,Деятельность больничных организаций,59.2411537,39.9112679,Вологда,Торговля оптовая фармацевтической продукцией
3620,2771408263623001757,7714082636,Электронный конкурс на приведение рабочих параметров производственных помещений больницы в соответствие санитарно-гигиеническим нормам в ЦСО на 1 этаже корпуса № 22 ГБУЗ ГКБ им.С.П.Боткина ДЗМ,"22 950 977,20",7713439971,55.7788483,37.5504846,Москва,Деятельность больничных организаций,55.679235,37.434945,Москва,Строительство жилых и нежилых зданий
3621,2773666811024000015,7736668110,Поставка строительных и лакокрасочных материалов для проведения субботника в 2024 г. (кисти малярные) (среди СМП и СОНО),"8 608,83",342603712044,55.6958923,37.551336,Москва,Образование среднее общее,55.7540471,37.620405,Москва,Деятельность ресторанов и услуги по доставке продуктов питания
3622,3505100562323000071,5051005623,Поставка хозяйственных товаров (бахилы),"725 039,98",525201629411,55.5147815,37.5310959,Щербинка,Образование среднее общее,56.4059721,59.2495409,Михайловский Завод,Торговля оптовая фармацевтической продукцией
3623,3505100562323000073,5051005623,Поставка мебели для рекреаций,"969 510,60",7721841524,55.5147815,37.5310959,Щербинка,Образование среднее общее,55.7080429,37.8304587,Москва,Производство мебели для офисов и предприятий торговли
3624,2350800068724000018,3508000687,"Поставка лекарственного препарата для медицинского применения Рекомбинантный белок, содержащий аминокислотную последовательность стафилокиназы","252 466,50",7724419198,61.0070775,36.4295378,Вытегра,Деятельность больничных организаций,55.6698905,37.632681,Москва,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках)
3625,2771408263624000543,7714082636,"Закупка у единственного поставщика лекарственных препаратов (МНН Филграстим 600 мкг/мл 0,8 мл № 1)(ГЗ)","257 488,00",5024048000,55.7788483,37.5504846,Москва,Деятельность больничных организаций,59.839575,30.000062,Санкт-Петербург,Производство лекарственных препаратов для медицинского применения
3626,2780214629324000006,7802146293,"Поставка наборов и комплектов лабораторного оборудования  для оснащения кабинетов физики базовых общеобразовательных организаций современными средствами обучения и воспитания с целью повышения качества общего образования, в том числе сетевой формы реализации образовательных программ","2 000 000,00",7839073605,60.0590849,30.3231264,Санкт-Петербург,Образование основное общее,59.9276662,30.2620329,Санкт-Петербург,Торговля оптовая неспециализированная
3627,2056205075424000009,562050754,Установка электрогенераторная,"550 000,00",572019376,42.9799859,47.5155899,Махачкала,Деятельность музеев,42.9768512,47.5107097,Махачкала,Торговля оптовая осветительным оборудованием
3628,1990100537824000043,9901005378,Препараты для лечения сахарного диабета,"63 074,00",7810687137,45.6163613,63.3005922,Байконур,Деятельность больничных организаций,60.027134,30.273611,Санкт-Петербург,Торговля оптовая фармацевтической продукцией
3629,2056205075424000008,562050754,Установка электрогенераторная,"550 000,00",572019376,42.9799859,47.5155899,Махачкала,Деятельность музеев,42.9768512,47.5107097,Махачкала,Торговля оптовая осветительным оборудованием
3630,2263205594624000035,2632055946,Поставка моющих средств,"274 446,26",615520705111,44.024225,43.0914667,Пятигорск,Деятельность больничных организаций,47.7085287,40.2159846,Шахты,Торговля оптовая парфюмерными и косметическими товарами
3631,2263205594624000043,2632055946,"Поставка     дезинфицирующих средств для нужд ГКУЗ ""Ставропольский краевой госпиталь для ветеранов войн""","415 229,00",616113843365,44.024225,43.0914667,Пятигорск,Деятельность больничных организаций,47.2224566,39.718803,Ростов-на-Дону,Торговля оптовая фармацевтической продукцией
3632,2263205594624000040,2632055946,Поставка бумаги для офисной техники,"168 204,66",237309512080,44.024225,43.0914667,Пятигорск,Деятельность больничных организаций,45.2362527,39.2405581,Динская,Торговля оптовая бумагой и картоном
3633,2263205594624000030,2632055946,"Поставка бумаги туалетной, салфеток  бумажных  для сервировки стола","80 929,48",233604612060,44.024225,43.0914667,Пятигорск,Деятельность больничных организаций,45.1941809,38.5865707,Новомышастовская,"Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями"
3634,2263205594624000034,2632055946,Поставка мешков полимерных,"31 134,69",233604612060,44.024225,43.0914667,Пятигорск,Деятельность больничных организаций,45.1941809,38.5865707,Новомышастовская,"Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями"
3635,3520200221824000003,5202002218,Поставка молочной продукции (сыры полутвердые),"4 566,81",5250064133,55.534738,43.593885,Арзамас,Образование основное общее,56.1426933,44.2206829,Кстово,"Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами"
3636,1010506281524000023,105062815,Папки картонные (обложки на уголовные дела),"128 482,20",370229376704,44.6028696,40.1001747,Майкоп,Предоставление государственных услуг обществу,56.9993792,40.9728272,Иваново,"Производство гофрированной бумаги и картона, бумажной и картонной тары"
3637,3233101195224000007,2331011952,Поставка муки пшеничной для нужд муниципальных дошкольных образовательных учреждений муниципального образования Ейский район (Заказчиков),"3 202,42",616200480020,46.6227139,38.1488857,Кухаривка,Образование дошкольное,46.71157,38.2763895,Ейск,Торговля оптовая прочими пищевыми продуктами
3638,2780400937323000168,7804009373,Поставка устройства для окрашивания препаратов на предметном стекле ИВД для нужд ЛОГБУЗ ДКБ,"275 000,00",7810639197,59.953498,30.367207,Санкт-Петербург,Деятельность больничных организаций,59.888045,30.330681,Санкт-Петербург,Торговля оптовая фармацевтической продукцией
3639,2780400937323000293,7804009373,Поставка микрохирургических инструментов для офтальмологии для нужд ЛОГБУЗ «ДКБ»,"812 340,00",165701868765,59.953498,30.367207,Санкт-Петербург,Деятельность больничных организаций,55.7943584,49.1114975,Казань,Торговля оптовая фармацевтической продукцией
3640,1770216661024000018,7702166610,"Поставка канцелярских товаров для нужд Счетной палаты Российской Федерации субъектами малого предпринимательства, социально ориентированными некоммерческими организациями","257 461,00",7726582168,55.73835,37.5837241,Москва,"Деятельность федеральных органов государственной власти, кроме полномочных представителей Президента Российской Федерации и территориальных органов федеральных органов исполнительной власти",55.88198,37.547656,Москва,Торговля оптовая непродовольственными потребительскими товарами
3641,2782700163824000021,7827001638,Поставка хозяйственных товаров (мусорные мешки) для ГБОУ СОШ №556 Курортного района Санкт-Петербурга в 2024 году.,"13 577,97",7814673632,60.0891878,29.9512338,Сестрорецк,Образование среднее общее,60.0214977,30.2484007,Санкт-Петербург,Торговля оптовая неспециализированная
3642,2782546876224000001,7825468762,"Поставка учебной литературы издательства ""Просвещение"" в 2024 году","347 277,70",7715995942,59.9242862,30.3813684,Санкт-Петербург,Образование основное общее,55.7785461,37.6076431,Москва,"Издание книг, брошюр, рекламных буклетов и аналогичных изданий, включая издание словарей и энциклопедий, в том числе для слепых, в печатном виде"
3643,2781015344924000010,7810153449,Поставка мебели в 2024 году,"281 560,00",7816708464,59.8440165,30.3113122,Санкт-Петербург,Образование дошкольное,59.834438,30.433188,Санкт-Петербург,Производство мебели для офисов и предприятий торговли
3644,2772940904124000007,7729409041,Поставка строительных и лакокрасочных материалов (валики),"6 934,47",246316094046,55.6708918,37.4580454,Москва,Образование среднее общее,56.0093879,92.8524806,Красноярск,Торговля оптовая неспециализированная
3645,2781015344924000013,7810153449,Поставка тележек для посуды для нужд ГБДОУ детский сад № 41  Московского района Санкт-Петербурга в 2024 году,"27 067,38",7801674526,59.8440165,30.3113122,Санкт-Петербург,Образование дошкольное,60.016642,30.2791179,Санкт-Петербург,Торговля оптовая прочими машинами и оборудованием
3646,2780514478422000025,7805144784,Оказание услуг по проверке и прочистке вентиляционных каналов для нужд образовательных учреждений Кировского района Санкт-Петербург в 2023 и 2024 годах.,"3 015,08",7816562720,59.8461671,30.2640061,Санкт-Петербург,Образование дошкольное,59.8329305,30.4088843,Санкт-Петербург,Строительство жилых и нежилых зданий
3647,2010502596522000221,105025965,Поставка лекарственных препаратов,"2 322 000,00",7710316675,44.6010606,40.1067705,Майкоп,Деятельность больничных организаций,55.613509,37.717582,Москва,Торговля оптовая фармацевтической продукцией
3648,3500503963524000007,5005039635,Поставка сувенирной и наградной продукции для нужд СП Воскресенский шахматный клуб,"66 000,00",3120099928,55.3237133,38.6679131,Воскресенск,Деятельность в области спорта прочая,50.3914632,36.8788315,Шебекино,Торговля оптовая прочими бытовыми товарами
3649,2010501738623000247,105017386,"поставка медицинских изделий одноразового использования, используемые в работе операционного блока ","312 708,40",5017128093,44.5938946,40.135497,Майкоп,Деятельность больничных организаций,55.9239147,36.8810591,Истра,Торговля оптовая фармацевтической продукцией
3650,2010501738623000266,105017386,Поставка лекарственных препаратов ,"9 831 744,00",7743338057,44.5938946,40.135497,Майкоп,Деятельность больничных организаций,55.8020008,37.5842458,Москва,Торговля оптовая фармацевтической продукцией
3651,3662502484924000009,6625024849,Поставка бумаги для офисной техники (Лот 2),"32 311,20",665899274561,56.9303624,59.9434937,Первоуральск,Образование среднее общее,56.8385216,60.6054911,Екатеринбург,"Производство гофрированной бумаги и картона, бумажной и картонной тары"
3652,2773118059124000010,7731180591,"Поставка бланков документов об основном общем и среднем общем образовании для нужд образовательных организаций, подведомственных Департаменту образования и науки города Москвы (совместная закупка)","91 414,83",7718779192,55.7596888,37.6147038,Москва,Образование основное общее,56.1486863,38.8635701,Киржач,Деятельность по созданию и использованию баз данных и информационных ресурсов
3653,1511000337024000002,5110003370,Набор научно-технических средств криминалистики для передвижной криминалистической лаборатории,"2 125 000,00",5036163350,69.0759603,33.438976,Североморск,Деятельность в области юстиции и правосудия,55.422421,37.570932,Подольск,Торговля оптовая неспециализированная
3654,3482505354724000006,4825053547,Поставка песка,"13 182,24",4825134901,52.610249,39.5947883,Липецк,Образование дошкольное,52.6177705,39.5405681,Липецк,Производство прочих отделочных и завершающих работ
3655,2781500120024000050,7815001200,"Поставка ленты ватной для нужд СПб ГБУЗ ""Городская поликлиника № 38""","32 345,46",7814829978,59.9463654,30.3823475,Санкт-Петербург,Общая врачебная практика,59.99313,30.2723,Санкт-Петербург,"Деятельность агентов, специализирующихся на оптовой торговле прочими отдельными видами товаров"
3656,2165402296724000009,1654022967,Право заключения государственного контракта на поставку мебели для государственных нужд Республики Татарстан,"279 884,00",6671132574,55.7949393,49.1140982,Казань,"Деятельность органов государственной власти субъектов Российской Федерации (республик, краев, областей), кроме судебной власти, представительств исполнительных органов государственной власти субъектов Российской Федерации при Президенте Российской Федерации",56.8292304,60.5944576,Екатеринбург,"Деятельность агентов, специализирующихся на оптовой торговле изделиями, применяемыми в медицинских целях"
3657,2781500120024000058,7815001200,ПОСТАВКА КОЛЬПОСКОПОВ,"13 264 666,66",5261116947,59.9463654,30.3823475,Санкт-Петербург,Общая врачебная практика,56.310018,44.018383,Нижний Новгород,"Торговля оптовая изделиями, применяемыми в медицинских целях"
3658,2773118059124000007,7731180591,Поставка канцелярских принадлежностей для письма в 2024 году,"3 439,14",7735574519,55.7596888,37.6147038,Москва,Образование основное общее,55.9677892,37.1864902,Зеленоград,Торговля оптовая писчебумажными и канцелярскими товарами
3659,3053600246521000040,536008403,Разработка проектной документации на строительство внутрисельских сетей водоснабжения с.Хунзах,"9 427 495,00",533018001,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,42.557765,46.7236592,Арани,Подготовка строительной площадки
3660,3053600246521000036,536008403,Разработка проектной документации на строительство водоотводящих сетей с.Хунзах,"11 188 733,00",533018001,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,42.557765,46.7236592,Арани,Подготовка строительной площадки
3661,3053600246521000041,536008403,Разработка проектной документации на строительство внутрисельских сетей водоснабжения с.Батлаич,"6 260 201,00",562077393,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,42.9703291,47.4933211,Махачкала,"Деятельность в области архитектуры, связанная с созданием архитектурного объекта"
3662,3053600246521000027,536008403,Разработка проектной документации на строительство водоотводящих сетей с.Батлаич,"3 889 743,00",562077393,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,42.9703291,47.4933211,Махачкала,"Деятельность в области архитектуры, связанная с созданием архитектурного объекта"
3663,3053600246521000037,536008403,Разработка проектной документации на строительство внутрисельских сетей водоснабжения с.Ахалчи,"4 343 135,00",533018001,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,42.557765,46.7236592,Арани,Подготовка строительной площадки
3664,3053600246521000026,536008403,Разработка проектной документации на строительство водоотводящих сетей с.Ахалчи,"1 966 816,00",570005579,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,42.9738512,47.4183189,Махачкала,"Деятельность в области инженерных изысканий, инженерно-технического проектирования, управления проектами строительства, выполнения строительного контроля и авторского надзора, предоставление технических консультаций в этих областях"
3665,3053600246521000028,536008403,Разработка проектной документации на строительство внутрисельских сетей водоснабжения с.Гацалух,"4 201 198,00",571010910,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,55.59565,37.114588,Москва,Производство электромонтажных работ
3666,3053600246521000039,536008403,Разработка проектной документации на строительство водоотводящих сетей с.Гацалух,"4 064 356,00",571010910,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,55.59565,37.114588,Москва,Производство электромонтажных работ
3667,3053600246521000038,536008403,Разработка проектной документации на строительство внутрисельских сетей водоснабжения с.Уздалросо,"4 343 135,00",571010910,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,55.59565,37.114588,Москва,Производство электромонтажных работ
3668,2771087800019000212,7710878000,"Поставка серверного оборудования, оборудования хранения данных и источников бесперебойного питания для медицинских организаций государственной системы здравоохранения города Москвы, оказывающих медицинскую помощь в стационарных условиях (вторая очередь)","247 022 050,08",7731625191,55.7500762,37.5344897,Москва,"Деятельность органов государственной власти субъектов Российской Федерации (республик, краев, областей), кроме судебной власти, представительств исполнительных органов государственной власти субъектов Российской Федерации при Президенте Российской Федерации",55.5901284,37.6702576,Москва,"Торговля оптовая компьютерами, периферийными устройствами к компьютерам и программным обеспечением"
3669,3053600246521000033,536008403,Разработка проектной документации на строительство водоотводящих сетей с.Уздалросо,"2 268 968,00",571010910,42.543768,46.7058179,Хунзах,Строительство жилых и нежилых зданий,55.59565,37.114588,Москва,Производство электромонтажных работ
3670,3701404447324000017,7014044473,Поставка запасных частей для ремонта системы водоснабжения (Водонапорной башни Рожновского) в с. Семилужки Томского района Томской области,"1 199 966,67",6150016441,56.4350981,85.0174631,Зональная Станция,Деятельность органов местного самоуправления по управлению вопросами общего характера,47.4102184,40.1036137,Новочеркасск,"Деятельность прочих общественных организаций и некоммерческих организаций, кроме религиозных и политических организаций"
3671,2352800577124000011,3528005771,Поставка расходных материалов для стоматологии - материал стоматологический пломбировочный композитный самополимеризующийся,"60 000,00",7713486139,59.1227667,37.9669704,Череповец,Стоматологическая практика,55.8158609,37.5275588,Москва,Торговля оптовая фармацевтической продукцией
3672,2352800577124000015,3528005771,"Поставка изделий медицинского назначения - Контейнер для системы химической дезинфекции медицинских инструментов, емкость для сбора колюще-режущих медицинских отходов","78 000,00",7806583985,59.1227667,37.9669704,Череповец,Стоматологическая практика,59.914637,30.416399,Санкт-Петербург,Торговля оптовая фармацевтической продукцией
3673,2772103297124000018,7721032971,"Выполнение работ по пошиву театральных костюмов, обуви и головных уборов к спектаклю ""Ревизор""","2 122 240,00",231305080409,55.7172039,37.7838911,Москва,Деятельность в области исполнительских искусств,45.4333007,40.5727951,Кропоткин,Производство прочей одежды и аксессуаров одежды
3674,2352800577124000022,3528005771,Поставка расходных материалов для зуботехнической лаборатории - зубы искусственные пластмассовые,"79 932,00",352813796544,59.1227667,37.9669704,Череповец,Стоматологическая практика,59.1269212,37.9090497,Череповец,Торговля оптовая неспециализированная
3675,2352800577124000021,3528005771,Поставка расходных пломбировочных материалов,"384 100,00",3526022161,59.1227667,37.9669704,Череповец,Стоматологическая практика,59.2048995,39.804482,Вологда,Торговля оптовая фармацевтической продукцией
3676,2352800577124000005,3528005771,Поставка канцелярских товаров 2,"10 824,71",3525463808,59.1227667,37.9669704,Череповец,Стоматологическая практика,59.2178302,39.8354047,Вологда,Торговля оптовая изделиями из керамики и стекла
3677,2772473185824000013,7724731858,"Поставка комплектов учебно-методической литературы для нужд ГБОУ Школа № 1569 ""Созвездие""","587 752,00",7715995942,55.617159,37.738827,Москва,Образование среднее общее,55.7785461,37.6076431,Москва,"Издание книг, брошюр, рекламных буклетов и аналогичных изданий, включая издание словарей и энциклопедий, в том числе для слепых, в печатном виде"
3678,2771508937723000071,7715089377,Электронный аукцион на техническое обслуживание систем вентиляции на 9 месяцев в филиале №2 ГБУЗ ДГП №110 ДЗМ,"148 044,35",7716943390,55.8611189,37.6167112,Москва,Деятельность больничных организаций,55.8770115,37.7032981,Москва,Деятельность по чистке и уборке прочая
3679,2781500120024000038,7815001200,"Поставка лекарственных препаратов для медицинского применения (МНН Артикаин+Эпинефрин, Артикаин)","336 876,60",7706454111,59.9463654,30.3823475,Санкт-Петербург,Общая врачебная практика,59.938257,30.444192,Санкт-Петербург,Торговля оптовая фармацевтической продукцией
3680,2352800577124000034,3528005771,Поставка расходных материалов - Материал стоматологический слепочный силиконовый,"232 263,10",1654042272,59.1227667,37.9669704,Череповец,Стоматологическая практика,55.7845522,49.1265874,Казань,Торговля оптовая фармацевтической продукцией
3681,2781500120024000021,7815001200,ПОСТАВКА СИСТЕМ УЛЬТРАЗВУКОВЫХ ДЛЯ ФИЗИОТЕРАПИИ,"1 608 000,00",7826176265,59.9463654,30.3823475,Санкт-Петербург,Общая врачебная практика,59.9328994,30.2917602,Санкт-Петербург,Торговля оптовая фармацевтической продукцией
3682,2771508937724000003,7715089377,"Техническое обслуживание систем АПС, СОУЭ, ВПВ, газового пожаротушения, дымоудаления на 3 месяца в ГБУЗ ДГП №110 ДЗМ","137 527,79",9706007332,55.8611189,37.6167112,Москва,Деятельность больничных организаций,55.7322,37.620869,Москва,Производство электромонтажных работ
3683,2772473185823000088,7724731858,Поставка строительных расходных материалов ( линолеум),"1 200 792,77",7704703740,55.617159,37.738827,Москва,Образование среднее общее,55.7221931,37.5646972,Москва,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием"
3684,3610102145624000030,6101021456,Поставка хозяйственных сумок,"55 509,80",616600386286,46.7849084,39.008515,Александровка,Деятельность по уходу с обеспечением проживания прочая,47.2224566,39.718803,Ростов-на-Дону,Торговля оптовая непродовольственными потребительскими товарами
3685,3610102145624000032,6101021456,"Обувь (комнатные тапочки, туфли демисезонные)","167 694,43",616600386286,46.7849084,39.008515,Александровка,Деятельность по уходу с обеспечением проживания прочая,47.2224566,39.718803,Ростов-на-Дону,Торговля оптовая непродовольственными потребительскими товарами
3686,3505003210224000003,5050032102,Поставка учебников печатных общеобразовательного назначения  (корпус 2),"487 568,95",7715995942,55.9895423,38.1273432,Щёлково,Образование основное общее,55.7785461,37.6076431,Москва,"Издание книг, брошюр, рекламных буклетов и аналогичных изданий, включая издание словарей и энциклопедий, в том числе для слепых, в печатном виде"
3687,2352800577124000027,3528005771,Поставка расходных стоматологических материалов вспомогательных,"67 270,00",352813796544,59.1227667,37.9669704,Череповец,Стоматологическая практика,59.1269212,37.9090497,Череповец,Торговля оптовая неспециализированная
3688,2352800577124000028,3528005771,Поставка расходных стоматологических материалов пломбировочных,"113 800,00",3526022161,59.1227667,37.9669704,Череповец,Стоматологическая практика,59.2048995,39.804482,Вологда,Торговля оптовая фармацевтической продукцией
